OBJECTNUMMER;LABEL;BlokStraatCode;WON;VZN;WRK;TOTAAL;WON_PERC;VZN_PERC;WRK_PERC;CAT;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
12093;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD33_00004249";329;0;0;329;100;0;0;"WON";"POLYGON((4.914142 52.390533,4.914181 52.390506,4.914139 52.390446,4.914065 52.390342,4.914014 52.39031,4.913946 52.3903,4.913918 52.390296,4.913881 52.390333,4.913875 52.39034,4.914095 52.390542,4.914133 52.390538,4.914142 52.390533))";"POLYGON((52.390533 4.914142,52.390506 4.914181,52.390446 4.914139,52.390342 4.914065,52.39031 4.914014,52.3903 4.913946,52.390296 4.913918,52.390333 4.913881,52.39034 4.913875,52.390542 4.914095,52.390538 4.914133,52.390533 4.914142))";4.914033;52.390412;
12094;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD33_00004648";419;0;0;419;100;0;0;"WON";"MULTIPOLYGON(((4.914535 52.390237,4.914366 52.390074,4.914317 52.39012,4.914353 52.39016,4.914331 52.390183,4.914375 52.39023,4.914423 52.390266,4.914506 52.390266,4.914535 52.390237)),((4.914595 52.390357,4.914596 52.390357,4.914639 52.39034,4.914562 52.390263,4.914507 52.390299,4.914491 52.390309,4.914535 52.390356,4.914595 52.390357)))";"MULTIPOLYGON(((52.390237 4.914535,52.390074 4.914366,52.39012 4.914317,52.39016 4.914353,52.390183 4.914331,52.39023 4.914375,52.390266 4.914423,52.390266 4.914506,52.390237 4.914535)),((52.390357 4.914595,52.390357 4.914596,52.39034 4.914639,52.390263 4.914562,52.390299 4.914507,52.390309 4.914491,52.390356 4.914535,52.390357 4.914595)))";4.914483;52.3902085;
12095;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD33_00005564";636;0;0;636;100;0;0;"WON";"POLYGON((4.913881 52.390333,4.913903 52.390345,4.913946 52.3903,4.913948 52.390298,4.914002 52.3903,4.914111 52.390245,4.914303 52.390093,4.914288 52.390077,4.914317 52.390077,4.91434 52.390053,4.914268 52.390016,4.913981 52.390226,4.913937 52.390219,4.913901 52.390231,4.91382 52.390301,4.913881 52.390333))";"POLYGON((52.390333 4.913881,52.390345 4.913903,52.3903 4.913946,52.390298 4.913948,52.3903 4.914002,52.390245 4.914111,52.390093 4.914303,52.390077 4.914288,52.390077 4.914317,52.390053 4.91434,52.390016 4.914268,52.390226 4.913981,52.390219 4.913937,52.390231 4.913901,52.390301 4.91382,52.390333 4.913881))";4.914085;52.3901735;
12096;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD34_00002784";242;0;0;242;100;0;0;"WON";"POLYGON((4.913215 52.389907,4.913217 52.38992,4.913248 52.38992,4.913279 52.38992,4.913427 52.389824,4.913424 52.389795,4.913469 52.389753,4.913513 52.389712,4.913481 52.389693,4.913442 52.38967,4.913322 52.389757,4.913351 52.389786,4.913212 52.389886,4.913215 52.389907))";"POLYGON((52.389907 4.913215,52.38992 4.913217,52.38992 4.913248,52.38992 4.913279,52.389824 4.913427,52.389795 4.913424,52.389753 4.913469,52.389712 4.913513,52.389693 4.913481,52.38967 4.913442,52.389757 4.913322,52.389786 4.913351,52.389886 4.913212,52.389907 4.913215))";4.9133675;52.389788;
12097;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD34_00003693";715;0;0;715;100;0;0;"WON";"POLYGON((4.913777 52.390187,4.913773 52.390183,4.913744 52.390152,4.913695 52.390152,4.913672 52.390126,4.913631 52.390125,4.913597 52.390088,4.913558 52.390088,4.913524 52.390052,4.91347 52.390052,4.913394 52.389982,4.913324 52.389979,4.913248 52.38992,4.913232 52.389907,4.913215 52.389907,4.913179 52.389907,4.91313 52.389942,4.913703 52.39024,4.913777 52.390187))";"POLYGON((52.390187 4.913777,52.390183 4.913773,52.390152 4.913744,52.390152 4.913695,52.390126 4.913672,52.390125 4.913631,52.390088 4.913597,52.390088 4.913558,52.390052 4.913524,52.390052 4.91347,52.389982 4.913394,52.389979 4.913324,52.38992 4.913248,52.389907 4.913232,52.389907 4.913215,52.389907 4.913179,52.389942 4.91313,52.39024 4.913703,52.390187 4.913777))";4.9134585;52.3900665;
12098;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD34_00004648";659;0;0;659;100;0;0;"WON";"POLYGON((4.913469 52.389753,4.913483 52.389768,4.913586 52.389831,4.913619 52.389831,4.913688 52.389886,4.913722 52.389886,4.913746 52.389913,4.913827 52.389913,4.913863 52.389967,4.913951 52.390022,4.913965 52.390031,4.914053 52.390031,4.91408 52.390002,4.914019 52.38997,4.913486 52.389691,4.913481 52.389693,4.91344 52.389721,4.913469 52.389753))";"POLYGON((52.389753 4.913469,52.389768 4.913483,52.389831 4.913586,52.389831 4.913619,52.389886 4.913688,52.389886 4.913722,52.389913 4.913746,52.389913 4.913827,52.389967 4.913863,52.390022 4.913951,52.390031 4.913965,52.390031 4.914053,52.390002 4.91408,52.38997 4.914019,52.389691 4.913486,52.389693 4.913481,52.389721 4.91344,52.389753 4.913469))";4.913765;52.389854;
12099;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD34_00005564";270;0;0;270;100;0;0;"WON";"POLYGON((4.913744 52.390152,4.913773 52.390183,4.913918 52.390082,4.913972 52.390094,4.91409 52.390008,4.91402 52.389969,4.914019 52.38997,4.913951 52.390022,4.913933 52.390036,4.91389 52.390036,4.913822 52.390062,4.913744 52.39012,4.913735 52.390143,4.913744 52.390152))";"POLYGON((52.390152 4.913744,52.390183 4.913773,52.390082 4.913918,52.390094 4.913972,52.390008 4.91409,52.389969 4.91402,52.38997 4.914019,52.390022 4.913951,52.390036 4.913933,52.390036 4.91389,52.390062 4.913822,52.39012 4.913744,52.390143 4.913735,52.390152 4.913744))";4.9139175;52.390069;
12100;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD35_00002784";632;0;0;632;100;0;0;"WON";"POLYGON((4.9134 52.389565,4.913335 52.38953,4.913013 52.389751,4.913007 52.389807,4.912946 52.389847,4.913018 52.389884,4.913129 52.389804,4.913092 52.389784,4.9134 52.389565))";"POLYGON((52.389565 4.9134,52.38953 4.913335,52.389751 4.913013,52.389807 4.913007,52.389847 4.912946,52.389884 4.913018,52.389804 4.913129,52.389784 4.913092,52.389565 4.9134))";4.913178;52.3897;
12101;"Wonen 77% - Voorzieningen 23% - Werken 0%";"QD35_00003787";504;150;0;654;77;23;0;"WON";"POLYGON((4.91265 52.38977,4.912704 52.389716,4.912765 52.389655,4.912886 52.389478,4.912899 52.389458,4.912879 52.389436,4.912898 52.389415,4.912829 52.389396,4.912816 52.389392,4.912571 52.38975,4.912649 52.389771,4.91265 52.38977))";"POLYGON((52.38977 4.91265,52.389716 4.912704,52.389655 4.912765,52.389478 4.912886,52.389458 4.912899,52.389436 4.912879,52.389415 4.912898,52.389396 4.912829,52.389392 4.912816,52.38975 4.912571,52.389771 4.912649,52.38977 4.91265))";4.91274;52.3895745;
12102;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD35_00004249";281;0;0;281;100;0;0;"WON";"POLYGON((4.91265 52.38977,4.912927 52.389841,4.912983 52.389818,4.91294 52.389771,4.912811 52.389753,4.912793 52.389735,4.912737 52.389734,4.91272 52.389716,4.912704 52.389716,4.912632 52.389716,4.912593 52.389755,4.91265 52.38977))";"POLYGON((52.38977 4.91265,52.389841 4.912927,52.389818 4.912983,52.389771 4.91294,52.389753 4.912811,52.389735 4.912793,52.389734 4.912737,52.389716 4.91272,52.389716 4.912704,52.389716 4.912632,52.389755 4.912593,52.38977 4.91265))";4.912793;52.3897715;
12103;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD35_00004648";374;0;0;374;100;0;0;"WON";"POLYGON((4.912886 52.389478,4.912911 52.389478,4.912928 52.389496,4.912984 52.389496,4.913001 52.389514,4.913064 52.389515,4.913089 52.389542,4.913251 52.389551,4.913286 52.389514,4.912829 52.389396,4.912797 52.389431,4.91284 52.389478,4.912886 52.389478))";"POLYGON((52.389478 4.912886,52.389478 4.912911,52.389496 4.912928,52.389496 4.912984,52.389514 4.913001,52.389515 4.913064,52.389542 4.913089,52.389551 4.913251,52.389514 4.913286,52.389396 4.912829,52.389431 4.912797,52.389478 4.91284,52.389478 4.912886))";4.9130465;52.3894665;
12104;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD36_00003818";476;0;0;476;100;0;0;"WON";"POLYGON((4.914856 52.390253,4.91522 52.390116,4.915299 52.390086,4.915261 52.39005,4.915184 52.39005,4.915172 52.390062,4.915159 52.390077,4.915114 52.390076,4.915085 52.390103,4.915037 52.390103,4.915012 52.39013,4.914916 52.39013,4.914844 52.390181,4.914798 52.390188,4.914772 52.390192,4.914727 52.390239,4.914771 52.390285,4.914856 52.390253))";"POLYGON((52.390253 4.914856,52.390116 4.91522,52.390086 4.915299,52.39005 4.915261,52.39005 4.915184,52.390062 4.915172,52.390077 4.915159,52.390076 4.915114,52.390103 4.915085,52.390103 4.915037,52.39013 4.915012,52.39013 4.914916,52.390181 4.914844,52.390188 4.914798,52.390192 4.914772,52.390239 4.914727,52.390285 4.914771,52.390253 4.914856))";4.915018;52.3901605;
12105;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD36_00004648";537;0;0;537;100;0;0;"WON";"POLYGON((4.914448 52.389986,4.9145 52.39004,4.91455 52.390028,4.914701 52.390161,4.91467 52.390191,4.914768 52.390291,4.914859 52.390257,4.914856 52.390253,4.914798 52.390188,4.914765 52.390151,4.914743 52.390093,4.914641 52.389994,4.914578 52.389993,4.914554 52.389966,4.91447 52.389966,4.914465 52.389966,4.914448 52.389986))";"POLYGON((52.389986 4.914448,52.39004 4.9145,52.390028 4.91455,52.390161 4.914701,52.390191 4.91467,52.390291 4.914768,52.390257 4.914859,52.390253 4.914856,52.390188 4.914798,52.390151 4.914765,52.390093 4.914743,52.389994 4.914641,52.389993 4.914578,52.389966 4.914554,52.389966 4.91447,52.389966 4.914465,52.389986 4.914448))";4.9146585;52.3901215;
12106;"Wonen 86% - Voorzieningen 14% - Werken 0%";"QD36_00004921";722;120;0;842;86;14;0;"WON";"POLYGON((4.914768 52.38971,4.914791 52.389728,4.914791 52.389753,4.915063 52.390031,4.915101 52.390035,4.915127 52.390062,4.915172 52.390062,4.915199 52.390062,4.915184 52.390079,4.91522 52.390116,4.915222 52.390118,4.915299 52.390086,4.915201 52.389991,4.915175 52.390001,4.915121 52.38997,4.914875 52.389732,4.914894 52.389694,4.914756 52.38962,4.914702 52.389659,4.914768 52.38971))";"POLYGON((52.38971 4.914768,52.389728 4.914791,52.389753 4.914791,52.390031 4.915063,52.390035 4.915101,52.390062 4.915127,52.390062 4.915172,52.390062 4.915199,52.390079 4.915184,52.390116 4.91522,52.390118 4.915222,52.390086 4.915299,52.389991 4.915201,52.390001 4.915175,52.38997 4.915121,52.389732 4.914875,52.389694 4.914894,52.38962 4.914756,52.389659 4.914702,52.38971 4.914768))";4.9150055;52.389862;
12107;"Wonen 91% - Voorzieningen 0% - Werken 9%";"QD36_00005564";454;0;46;500;91;0;9;"WON";"POLYGON((4.914448 52.389986,4.91447 52.389966,4.91454 52.389905,4.914516 52.38988,4.914599 52.38988,4.914762 52.389753,4.914721 52.38971,4.914768 52.38971,4.914777 52.38971,4.914821 52.389664,4.914756 52.38962,4.914665 52.389685,4.914675 52.389724,4.914367 52.389941,4.914448 52.389986))";"POLYGON((52.389986 4.914448,52.389966 4.91447,52.389905 4.91454,52.38988 4.914516,52.38988 4.914599,52.389753 4.914762,52.38971 4.914721,52.38971 4.914768,52.38971 4.914777,52.389664 4.914821,52.38962 4.914756,52.389685 4.914665,52.389724 4.914675,52.389941 4.914367,52.389986 4.914448))";4.914599;52.389796;
12108;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD37_00002784";249;0;0;249;100;0;0;"WON";"POLYGON((4.913714 52.38951,4.913718 52.389516,4.91372 52.389516,4.913721 52.389516,4.913809 52.389518,4.913833 52.389497,4.913871 52.389464,4.913918 52.389464,4.913967 52.389437,4.914075 52.389346,4.914068 52.389339,4.914032 52.389299,4.914027 52.389303,4.913871 52.389411,4.913802 52.389411,4.913693 52.389488,4.913714 52.38951))";"POLYGON((52.38951 4.913714,52.389516 4.913718,52.389516 4.91372,52.389516 4.913721,52.389518 4.913809,52.389497 4.913833,52.389464 4.913871,52.389464 4.913918,52.389437 4.913967,52.389346 4.914075,52.389339 4.914068,52.389299 4.914032,52.389303 4.914027,52.389411 4.913871,52.389411 4.913802,52.389488 4.913693,52.38951 4.913714))";4.913889;52.3894015;
12109;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD37_00004648";671;0;0;671;100;0;0;"WON";"POLYGON((4.913718 52.389516,4.913721 52.389516,4.914286 52.389813,4.914314 52.389825,4.914316 52.389823,4.914365 52.389779,4.914334 52.389746,4.914321 52.389732,4.914287 52.389732,4.914219 52.389677,4.914185 52.389677,4.91416 52.38965,4.914068 52.389623,4.913902 52.38951,4.913842 52.389505,4.913833 52.389497,4.913824 52.389487,4.913736 52.389487,4.913714 52.38951,4.913712 52.389512,4.913718 52.389516))";"POLYGON((52.389516 4.913718,52.389516 4.913721,52.389813 4.914286,52.389825 4.914314,52.389823 4.914316,52.389779 4.914365,52.389746 4.914334,52.389732 4.914321,52.389732 4.914287,52.389677 4.914219,52.389677 4.914185,52.38965 4.91416,52.389623 4.914068,52.38951 4.913902,52.389505 4.913842,52.389497 4.913833,52.389487 4.913824,52.389487 4.913736,52.38951 4.913714,52.389512 4.913712,52.389516 4.913718))";4.9140435;52.389649;
12110;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD37_00004921";715;0;0;715;100;0;0;"WON";"POLYGON((4.914027 52.389303,4.914061 52.389339,4.914068 52.389339,4.9141 52.389339,4.914207 52.389411,4.914247 52.389412,4.914338 52.389493,4.914393 52.389493,4.914426 52.389529,4.91446 52.389529,4.914485 52.389556,4.914515 52.389556,4.914537 52.38958,4.914557 52.389602,4.914588 52.389602,4.914591 52.3896,4.914643 52.389562,4.91407 52.389264,4.914023 52.389298,4.914027 52.389303))";"POLYGON((52.389303 4.914027,52.389339 4.914061,52.389339 4.914068,52.389339 4.9141,52.389411 4.914207,52.389412 4.914247,52.389493 4.914338,52.389493 4.914393,52.389529 4.914426,52.389529 4.91446,52.389556 4.914485,52.389556 4.914515,52.38958 4.914537,52.389602 4.914557,52.389602 4.914588,52.3896 4.914591,52.389562 4.914643,52.389264 4.91407,52.389298 4.914023,52.389303 4.914027))";4.914338;52.389426;
12111;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD37_00005564";267;0;0;267;100;0;0;"WON";"POLYGON((4.914316 52.389823,4.914332 52.389834,4.91445 52.389748,4.914463 52.389688,4.914591 52.3896,4.914572 52.38958,4.914537 52.38958,4.914492 52.38958,4.914472 52.389612,4.914355 52.389683,4.914373 52.389712,4.914334 52.389746,4.914276 52.389796,4.914316 52.389823))";"POLYGON((52.389823 4.914316,52.389834 4.914332,52.389748 4.91445,52.389688 4.914463,52.3896 4.914591,52.38958 4.914572,52.38958 4.914537,52.38958 4.914492,52.389612 4.914472,52.389683 4.914355,52.389712 4.914373,52.389746 4.914334,52.389796 4.914276,52.389823 4.914316))";4.9144385;52.3897;
12112;"Wonen 88% - Voorzieningen 12% - Werken 0%";"QD38_00002784";491;68;0;559;88;12;0;"WON";"POLYGON((4.913437 52.38946,4.913502 52.389495,4.913822 52.389257,4.91386 52.389277,4.913958 52.389206,4.913929 52.389191,4.913871 52.389191,4.913857 52.389191,4.913829 52.389221,4.913814 52.389236,4.913724 52.389235,4.913469 52.389427,4.913431 52.389457,4.913437 52.38946))";"POLYGON((52.38946 4.913437,52.389495 4.913502,52.389257 4.913822,52.389277 4.91386,52.389206 4.913958,52.389191 4.913929,52.389191 4.913871,52.389191 4.913857,52.389221 4.913829,52.389236 4.913814,52.389235 4.913724,52.389427 4.913469,52.389457 4.913431,52.38946 4.913437))";4.9136995;52.389336;
12113;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD38_00003787";482;0;0;482;100;0;0;"WON";"POLYGON((4.912992 52.389286,4.913123 52.389136,4.9131 52.38911,4.913156 52.389077,4.913184 52.389031,4.913198 52.38901,4.913154 52.388963,4.91311 52.388963,4.912903 52.389268,4.91288 52.3893,4.912974 52.389308,4.912992 52.389286))";"POLYGON((52.389286 4.912992,52.389136 4.913123,52.38911 4.9131,52.389077 4.913156,52.389031 4.913184,52.38901 4.913198,52.388963 4.913154,52.388963 4.91311,52.389268 4.912903,52.3893 4.91288,52.389308 4.912974,52.389286 4.912992))";4.913044;52.3891285;
12114;"Wonen 83% - Voorzieningen 17% - Werken 0%";"QD38_00004648";502;100;0;602;83;17;0;"WON";"POLYGON((4.913437 52.38946,4.913438 52.38946,4.913469 52.389427,4.913472 52.389425,4.913356 52.389333,4.913293 52.389332,4.913268 52.389305,4.913205 52.389305,4.91318 52.389278,4.913092 52.389278,4.913073 52.389297,4.912992 52.389286,4.912975 52.389268,4.912903 52.389268,4.9129 52.389268,4.912873 52.389311,4.913043 52.389354,4.913056 52.389337,4.913138 52.389346,4.913333 52.389395,4.913315 52.389424,4.913437 52.38946))";"POLYGON((52.38946 4.913437,52.38946 4.913438,52.389427 4.913469,52.389425 4.913472,52.389333 4.913356,52.389332 4.913293,52.389305 4.913268,52.389305 4.913205,52.389278 4.91318,52.389278 4.913092,52.389297 4.913073,52.389286 4.912992,52.389268 4.912975,52.389268 4.912903,52.389268 4.9129,52.389311 4.912873,52.389354 4.913043,52.389337 4.913056,52.389346 4.913138,52.389395 4.913333,52.389424 4.913315,52.38946 4.913437))";4.9131775;52.389357;
12115;"Wonen 82% - Voorzieningen 18% - Werken 0%";"QD38_00004921";651;139;0;790;82;18;0;"WON";"POLYGON((4.913184 52.389031,4.913226 52.389075,4.91326 52.389075,4.913285 52.389102,4.913429 52.389121,4.913446 52.389139,4.913502 52.389139,4.913519 52.389157,4.913582 52.389157,4.913607 52.389184,4.913663 52.389185,4.91368 52.389203,4.913736 52.389203,4.913754 52.389221,4.913829 52.389221,4.913842 52.389221,4.913871 52.389191,4.913886 52.389175,4.913818 52.389134,4.913784 52.389158,4.913291 52.389031,4.913289 52.388997,4.913117 52.388952,4.91311 52.388963,4.913097 52.388985,4.913124 52.38903,4.913184 52.38903,4.913184 52.389031))";"POLYGON((52.389031 4.913184,52.389075 4.913226,52.389075 4.91326,52.389102 4.913285,52.389121 4.913429,52.389139 4.913446,52.389139 4.913502,52.389157 4.913519,52.389157 4.913582,52.389184 4.913607,52.389185 4.913663,52.389203 4.91368,52.389203 4.913736,52.389221 4.913754,52.389221 4.913829,52.389221 4.913842,52.389191 4.913871,52.389175 4.913886,52.389134 4.913818,52.389158 4.913784,52.389031 4.913291,52.388997 4.913289,52.388952 4.913117,52.388963 4.91311,52.388985 4.913097,52.38903 4.913124,52.38903 4.913184,52.389031 4.913184))";4.9134965;52.3890795;
12116;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD39_00003042";89;0;0;89;100;0;0;"WON";"POLYGON((4.916821 52.389469,4.916726 52.389402,4.916675 52.389437,4.916718 52.389484,4.916806 52.389485,4.916821 52.389469))";"POLYGON((52.389469 4.916821,52.389402 4.916726,52.389437 4.916675,52.389484 4.916718,52.389485 4.916806,52.389469 4.916821))";4.916753;52.3894365;
12117;"Wonen 4% - Voorzieningen 66% - Werken 30%";"QD39_00004921";94;1548;702;2344;4;66;30;"VZN_WRK";"MULTIPOLYGON(((4.915809 52.389891,4.915746 52.389847,4.915774 52.389836,4.915704 52.389836,4.915745 52.389793,4.915687 52.389731,4.915646 52.389731,4.915647 52.389753,4.915607 52.389768,4.915597 52.3898,4.915677 52.389884,4.915702 52.389903,4.915733 52.38989,4.915749 52.389906,4.915809 52.389891)),((4.915337 52.389397,4.915255 52.389351,4.915207 52.389349,4.915181 52.389376,4.915103 52.389375,4.915138 52.389445,4.915294 52.389443,4.915337 52.389397)),((4.915498 52.389523,4.915456 52.389489,4.915367 52.389475,4.915333 52.389511,4.915293 52.389511,4.915325 52.389575,4.915364 52.389574,4.91539 52.389593,4.915414 52.389569,4.915454 52.389569,4.915498 52.389523)))";"MULTIPOLYGON(((52.389891 4.915809,52.389847 4.915746,52.389836 4.915774,52.389836 4.915704,52.389793 4.915745,52.389731 4.915687,52.389731 4.915646,52.389753 4.915647,52.389768 4.915607,52.3898 4.915597,52.389884 4.915677,52.389903 4.915702,52.38989 4.915733,52.389906 4.915749,52.389891 4.915809)),((52.389397 4.915337,52.389351 4.915255,52.389349 4.915207,52.389376 4.915181,52.389375 4.915103,52.389445 4.915138,52.389443 4.915294,52.389397 4.915337)),((52.389523 4.915498,52.389489 4.915456,52.389475 4.915367,52.389511 4.915333,52.389511 4.915293,52.389575 4.915325,52.389574 4.915364,52.389593 4.91539,52.389569 4.915414,52.389569 4.915454,52.389523 4.915498)))";4.915461;52.3896205;
12118;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD39_00005263";346;0;0;346;100;0;0;"WON";"POLYGON((4.916774 52.389519,4.916747 52.38949,4.916659 52.389489,4.916616 52.389534,4.916541 52.389534,4.916465 52.38957,4.916394 52.389569,4.916349 52.389616,4.916392 52.389661,4.916774 52.389519))";"POLYGON((52.389519 4.916774,52.38949 4.916747,52.389489 4.916659,52.389534 4.916616,52.389534 4.916541,52.38957 4.916465,52.389569 4.916394,52.389616 4.916349,52.389661 4.916392,52.389519 4.916774))";4.9165665;52.389568;
12119;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD41_00003361";234;0;0;234;100;0;0;"WON";"POLYGON((4.906883 52.389788,4.906882 52.389613,4.906767 52.389613,4.906764 52.389789,4.906784 52.389813,4.906843 52.389813,4.906883 52.389788))";"POLYGON((52.389788 4.906883,52.389613 4.906882,52.389613 4.906767,52.389789 4.906764,52.389813 4.906784,52.389813 4.906843,52.389788 4.906883))";4.9068285;52.389706;
12120;"Wonen 100% - Voorzieningen 0% - Werken 0%";"QD41_00004614";353;0;0;353;100;0;0;"WON";"POLYGON((4.906484 52.389903,4.906478 52.38957,4.906449 52.389538,4.906424 52.389557,4.90636 52.389558,4.906363 52.389904,4.906484 52.389903))";"POLYGON((52.389903 4.906484,52.38957 4.906478,52.389538 4.906449,52.389557 4.906424,52.389558 4.90636,52.389904 4.906363,52.389903 4.906484))";4.906427;52.389714;
