OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
74370;"Hollandse linde (cultuurvariëteit)";526538;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.865422,52.354518)";"POINT(52.354518,4.865422)";4.865422;52.354518;
74371;"Hollandse linde (cultuurvariëteit)";526537;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.865268,52.354484)";"POINT(52.354484,4.865268)";4.865268;52.354484;
74372;"Hollandse linde (cultuurvariëteit)";526536;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.865034,52.354424)";"POINT(52.354424,4.865034)";4.865034;52.354424;
74373;"Hollandse linde (cultuurvariëteit)";526535;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1975;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.864816,52.354368)";"POINT(52.354368,4.864816)";4.864816;52.354368;
74374;"Japanse notenboom";526534;"Ginkgo biloba";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Ginkgo";"K";5;"POINT(4.875954,52.348687)";"POINT(52.348687,4.875954)";4.875954;52.348687;
74375;"Hollandse linde (cultuurvariëteit)";526533;"Tilia europaea `Zwarte Linde`";"Gekandelaberde boom";"9 tot 12 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.859548,52.352611)";"POINT(52.352611,4.859548)";4.859548;52.352611;
74376;"Hollandse linde (cultuurvariëteit)";526532;"Tilia europaea `Pallida`";"Gekandelaberde boom";"9 tot 12 m.";1975;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.859353,52.352558)";"POINT(52.352558,4.859353)";4.859353;52.352558;
74377;"Hollandse linde (cultuurvariëteit)";526531;"Tilia europaea `Zwarte Linde`";"Gekandelaberde boom";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.859132,52.352507)";"POINT(52.352507,4.859132)";4.859132;52.352507;
74378;"Hollandse linde (cultuurvariëteit)";526530;"Tilia europaea `Zwarte Linde`";"Gekandelaberde boom";"9 tot 12 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.858867,52.352463)";"POINT(52.352463,4.858867)";4.858867;52.352463;
74379;"Hollandse linde (cultuurvariëteit)";526529;"Tilia europaea `Pallida`";"Gekandelaberde boom";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.858471,52.352466)";"POINT(52.352466,4.858471)";4.858471;52.352466;
74380;"Monumentaaliep";526528;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.870876,52.348872)";"POINT(52.348872,4.870876)";4.870876;52.348872;
74381;"Monumentaaliep";526527;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1968;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";7;"POINT(4.87164,52.348902)";"POINT(52.348902,4.87164)";4.87164;52.348902;
74382;"Monumentaaliep";526526;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.872802,52.348944)";"POINT(52.348944,4.872802)";4.872802;52.348944;
74383;"Valse acacia";526525;"Robinia pseudoacacia";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";5;"POINT(4.87202,52.344627)";"POINT(52.344627,4.87202)";4.87202;52.344627;
74384;"Winterlinde";526282;"Tilia cordata";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.899953,52.352609)";"POINT(52.352609,4.899953)";4.899953;52.352609;
74385;"Veldesdoorn (cultuurvariëteit)";526281;"Acer campestre `Elsrijk`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1995;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.897638,52.351837)";"POINT(52.351837,4.897638)";4.897638;52.351837;
74386;"Veldesdoorn";526280;"Acer campestre";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.896519,52.353727)";"POINT(52.353727,4.896519)";4.896519;52.353727;
74387;"Valse acacia (cultuurvariëteit)";526279;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.884636,52.360852)";"POINT(52.360852,4.884636)";4.884636;52.360852;
74388;"Valse acacia (cultuurvariëteit)";526278;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1961;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";5;"POINT(4.883562,52.351863)";"POINT(52.351863,4.883562)";4.883562;52.351863;
74389;"Valse acacia (cultuurvariëteit)";526277;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1961;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";5;"POINT(4.883734,52.351832)";"POINT(52.351832,4.883734)";4.883734;52.351832;
74390;"Valse acacia (cultuurvariëteit)";526276;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";5;"POINT(4.881237,52.359707)";"POINT(52.359707,4.881237)";4.881237;52.359707;
74391;"Valse acacia (cultuurvariëteit)";526275;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.880823,52.359597)";"POINT(52.359597,4.880823)";4.880823;52.359597;
74392;"Valse acacia (cultuurvariëteit)";526274;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.880403,52.359483)";"POINT(52.359483,4.880403)";4.880403;52.359483;
74393;"Monumentaaliep";526273;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";7;"POINT(4.891322,52.35616)";"POINT(52.35616,4.891322)";4.891322;52.35616;
74394;"Monumentaaliep";526272;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";7;"POINT(4.891116,52.356174)";"POINT(52.356174,4.891116)";4.891116;52.356174;
74395;"Peer (cultuurvariëteit)";526271;"Pyrus communis caucasica";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pyrus";"K";3;"POINT(4.906535,52.350702)";"POINT(52.350702,4.906535)";4.906535;52.350702;
74396;"Peer (cultuurvariëteit)";526270;"Pyrus communis caucasica";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pyrus";"K";3;"POINT(4.905985,52.351496)";"POINT(52.351496,4.905985)";4.905985;52.351496;
74397;"Peer (cultuurvariëteit)";526269;"Pyrus communis caucasica";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pyrus";"K";3;"POINT(4.905813,52.351794)";"POINT(52.351794,4.905813)";4.905813;52.351794;
74398;"Peer (cultuurvariëteit)";526268;"Pyrus communis caucasica";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pyrus";"K";2;"POINT(4.905725,52.35195)";"POINT(52.35195,4.905725)";4.905725;52.35195;
74399;"Amerikaanse linde";526267;"Tilia americana";"Boom niet vrij uitgroeiend";"Onbekend";1946;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";1;"POINT(4.881991,52.358241)";"POINT(52.358241,4.881991)";4.881991;52.358241;
74400;"Valse acacia (cultuurvariëteit)";526026;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1975;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.903016,52.349189)";"POINT(52.349189,4.903016)";4.903016;52.349189;
74401;"Gewone haagbeuk (cultuurvariëteit)";526025;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";3;"POINT(4.889307,52.351422)";"POINT(52.351422,4.889307)";4.889307;52.351422;
74402;"Noorse esdoorn (cultuurvariëteit)";526024;"Acer platanoides `Schwedleri`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.905206,52.349366)";"POINT(52.349366,4.905206)";4.905206;52.349366;
74403;"Japanse sierkers (cultuurvariëteit)";526023;"Prunus serrulata `Kanzan`";"Boom niet vrij uitgroeiend";"tot 6 m.";1995;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";1;"POINT(4.904812,52.349347)";"POINT(52.349347,4.904812)";4.904812;52.349347;
74404;"Gewone es (cultuurvariëteit)";526022;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";2;"POINT(4.887884,52.349747)";"POINT(52.349747,4.887884)";4.887884;52.349747;
74405;"Dubbelbloemige paardenkastanje";526021;"Aesculus hippocastanum `Baumannii`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Aesculus";"Aesculus";"K";3;"POINT(4.887509,52.349766)";"POINT(52.349766,4.887509)";4.887509;52.349766;
74406;"Gewone plataan";526020;"Platanus hispanica";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";4;"POINT(4.886694,52.34993)";"POINT(52.34993,4.886694)";4.886694;52.34993;
74407;"Gewone plataan";526019;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";5;"POINT(4.886684,52.350164)";"POINT(52.350164,4.886684)";4.886684;52.350164;
74408;"Iep (cultuurvariëteit)";526018;"Ulmus `Columella`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";4;"POINT(4.889548,52.355726)";"POINT(52.355726,4.889548)";4.889548;52.355726;
74409;"Iep (cultuurvariëteit)";526017;"Ulmus `Columella`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";4;"POINT(4.889458,52.355731)";"POINT(52.355731,4.889458)";4.889458;52.355731;
74410;"Monumentaaliep";526016;"Ulmus minor `Sarniensis`";"Gekandelaberde boom";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";7;"POINT(4.871144,52.354182)";"POINT(52.354182,4.871144)";4.871144;52.354182;
74411;"Monumentaaliep";526015;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.869838,52.350165)";"POINT(52.350165,4.869838)";4.869838;52.350165;
74412;"Monumentaaliep";526014;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.869882,52.34978)";"POINT(52.34978,4.869882)";4.869882;52.34978;
74413;"Italiaanse populier";526013;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"Onbekend";1996;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";1;"POINT(4.883653,52.348579)";"POINT(52.348579,4.883653)";4.883653;52.348579;
74414;"Trompetboom";526012;"Catalpa bignonioides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Catalpa";"K";4;"POINT(4.870461,52.351174)";"POINT(52.351174,4.870461)";4.870461;52.351174;
74415;"Callery-peer (cultuurvariëteit)";526011;"Pyrus calleryana `Chanticleer`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pyrus";"K";2;"POINT(4.902283,52.357319)";"POINT(52.357319,4.902283)";4.902283;52.357319;
74416;"Huntingdon-iep";525751;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"Onbekend";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";1;"POINT(4.88652,52.358712)";"POINT(52.358712,4.88652)";4.88652;52.358712;
74417;"Gewone esdoorn";525750;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1962;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";5;"POINT(4.876709,52.360317)";"POINT(52.360317,4.876709)";4.876709;52.360317;
74418;"Valse acacia (cultuurvariëteit)";525749;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.888937,52.351184)";"POINT(52.351184,4.888937)";4.888937;52.351184;
74419;"Valse acacia (cultuurvariëteit)";525748;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.888803,52.351171)";"POINT(52.351171,4.888803)";4.888803;52.351171;
74420;"Valse acacia (cultuurvariëteit)";525747;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.889051,52.351196)";"POINT(52.351196,4.889051)";4.889051;52.351196;
74421;"Valse acacia (cultuurvariëteit)";525746;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.889888,52.351291)";"POINT(52.351291,4.889888)";4.889888;52.351291;
74422;"Valse acacia (cultuurvariëteit)";525745;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.890118,52.351318)";"POINT(52.351318,4.890118)";4.890118;52.351318;
74423;"Valse acacia (cultuurvariëteit)";525744;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.890387,52.351346)";"POINT(52.351346,4.890387)";4.890387;52.351346;
74424;"Valse acacia (cultuurvariëteit)";525743;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";4;"POINT(4.890511,52.35136)";"POINT(52.35136,4.890511)";4.890511;52.35136;
74425;"Zwarte berk";525742;"Betula nigra";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";5;"POINT(4.877997,52.352706)";"POINT(52.352706,4.877997)";4.877997;52.352706;
74426;"Zwarte berk";525741;"Betula nigra";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";5;"POINT(4.878041,52.352665)";"POINT(52.352665,4.878041)";4.878041;52.352665;
74427;"Zwarte berk";525740;"Betula nigra";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";5;"POINT(4.878075,52.352702)";"POINT(52.352702,4.878075)";4.878075;52.352702;
74428;"Zwarte berk";525739;"Betula nigra";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";5;"POINT(4.878153,52.352676)";"POINT(52.352676,4.878153)";4.878153;52.352676;
74429;"Italiaanse populier";525738;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";8;"POINT(4.878245,52.352678)";"POINT(52.352678,4.878245)";4.878245;52.352678;
74430;"Gewone haagbeuk (cultuurvariëteit)";525737;"Carpinus betulus `Frans Fontaine`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";5;"POINT(4.87891,52.354357)";"POINT(52.354357,4.87891)";4.87891;52.354357;
74431;"Gewone haagbeuk (cultuurvariëteit)";525736;"Carpinus betulus `Frans Fontaine`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";5;"POINT(4.878724,52.354313)";"POINT(52.354313,4.878724)";4.878724;52.354313;
74432;"Monumentaaliep";526524;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.870623,52.350903)";"POINT(52.350903,4.870623)";4.870623;52.350903;
74433;"Hollandse linde (cultuurvariëteit)";526523;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.857779,52.354248)";"POINT(52.354248,4.857779)";4.857779;52.354248;
74434;"Krimlinde";526522;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.86518,52.352826)";"POINT(52.352826,4.86518)";4.86518;52.352826;
74435;"Krimlinde";526521;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.865109,52.352929)";"POINT(52.352929,4.865109)";4.865109;52.352929;
74436;"Hollandse linde (cultuurvariëteit)";526520;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.865039,52.353018)";"POINT(52.353018,4.865039)";4.865039;52.353018;
74437;"Krimlinde";526519;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.865746,52.352658)";"POINT(52.352658,4.865746)";4.865746;52.352658;
74438;"Krimlinde";526518;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.865798,52.352577)";"POINT(52.352577,4.865798)";4.865798;52.352577;
74439;"Gewone vleugelnoot";526517;"Pterocarya fraxinifolia";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pterocarya";"K";5;"POINT(4.860749,52.355584)";"POINT(52.355584,4.860749)";4.860749;52.355584;
74440;"Gewone vleugelnoot";526516;"Pterocarya fraxinifolia";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pterocarya";"K";5;"POINT(4.860616,52.355546)";"POINT(52.355546,4.860616)";4.860616;52.355546;
74441;"Gewone vleugelnoot";526515;"Pterocarya fraxinifolia";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1975;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pterocarya";"K";5;"POINT(4.860363,52.355457)";"POINT(52.355457,4.860363)";4.860363;52.355457;
74442;"Gewone vleugelnoot";526514;"Pterocarya fraxinifolia";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pterocarya";"K";5;"POINT(4.86023,52.355414)";"POINT(52.355414,4.86023)";4.86023;52.355414;
74443;"Hollandse linde";526512;"Tilia europaea";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1975;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.847826,52.352776)";"POINT(52.352776,4.847826)";4.847826;52.352776;
74444;"Zomerlinde";526511;"Tilia platyphyllos";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.84869,52.347726)";"POINT(52.347726,4.84869)";4.84869;52.347726;
74445;"Smalbladige es (cultuurvariëteit)";526510;"Fraxinus angustifolia `Raywood`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";4;"POINT(4.848788,52.339117)";"POINT(52.339117,4.848788)";4.848788;52.339117;
74446;"Smalbladige es (cultuurvariëteit)";526509;"Fraxinus angustifolia `Raywood`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";3;"POINT(4.848774,52.339201)";"POINT(52.339201,4.848774)";4.848774;52.339201;
74447;"Amerikaanse linde";526266;"Tilia americana";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1946;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.882086,52.358286)";"POINT(52.358286,4.882086)";4.882086;52.358286;
74448;"Amerikaanse linde";526265;"Tilia americana";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1946;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.882182,52.358328)";"POINT(52.358328,4.882182)";4.882182;52.358328;
74449;"Amerikaanse linde";526264;"Tilia americana";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1946;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.882281,52.35837)";"POINT(52.35837,4.882281)";4.882281;52.35837;
74450;"Amerikaanse linde";526263;"Tilia americana";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1946;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.882379,52.358416)";"POINT(52.358416,4.882379)";4.882379;52.358416;
74451;"Rode meidoorn (cultuurvariëteit)";526261;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Crataegus";"Crataegus";"K";2;"POINT(4.897512,52.349745)";"POINT(52.349745,4.897512)";4.897512;52.349745;
74452;"Rode meidoorn (cultuurvariëteit)";526260;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Crataegus";"Crataegus";"K";2;"POINT(4.897482,52.349812)";"POINT(52.349812,4.897482)";4.897482;52.349812;
74453;"Rode meidoorn (cultuurvariëteit)";526259;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Crataegus";"Crataegus";"K";1;"POINT(4.897385,52.35009)";"POINT(52.35009,4.897385)";4.897385;52.35009;
74454;"Monumentaaliep";526258;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"Onbekend";1992;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";1;"POINT(4.903944,52.349338)";"POINT(52.349338,4.903944)";4.903944;52.349338;
74455;"Monumentaaliep";526257;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"Onbekend";1971;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";1;"POINT(4.903901,52.349443)";"POINT(52.349443,4.903901)";4.903901;52.349443;
74456;"Monumentaaliep";526256;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";8;"POINT(4.903858,52.349568)";"POINT(52.349568,4.903858)";4.903858;52.349568;
74457;"Gewone plataan";526255;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1947;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";5;"POINT(4.858322,52.349606)";"POINT(52.349606,4.858322)";4.858322;52.349606;
74458;"Callery-peer (cultuurvariëteit)";526254;"Pyrus calleryana `Chanticleer`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1995;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pyrus";"K";2;"POINT(4.892324,52.349744)";"POINT(52.349744,4.892324)";4.892324;52.349744;
