OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
50;"Hollandse iep (cultuurvariëteit)";589620;"Ulmus hollandica `Christine Buisman`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2007;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";3;"POINT(4.895914,52.326924)";"POINT(52.326924,4.895914)";4.895914;52.326924;
51;"Hollandse iep (cultuurvariëteit)";589619;"Ulmus hollandica `Christine Buisman`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2007;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";3;"POINT(4.896044,52.327226)";"POINT(52.327226,4.896044)";4.896044;52.327226;
52;"Hollandse iep (cultuurvariëteit)";589618;"Ulmus hollandica `Christine Buisman`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2007;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";3;"POINT(4.896708,52.328299)";"POINT(52.328299,4.896708)";4.896708;52.328299;
53;"Kers (cultuurvariëteit)";589617;"Prunus `Spire`";"Boom niet vrij uitgroeiend";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";1;"POINT(4.900482,52.354004)";"POINT(52.354004,4.900482)";4.900482;52.354004;
54;"Kers (cultuurvariëteit)";589616;"Prunus `Spire`";"Boom niet vrij uitgroeiend";"tot 6 m.";2008;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";1;"POINT(4.900172,52.353881)";"POINT(52.353881,4.900172)";4.900172;52.353881;
55;"Amberboom";589615;"Liquidambar styraciflua";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Liquidambar";"K";2;"POINT(4.867266,52.341755)";"POINT(52.341755,4.867266)";4.867266;52.341755;
56;"Amberboom";589614;"Liquidambar styraciflua";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Liquidambar";"K";2;"POINT(4.867428,52.341758)";"POINT(52.341758,4.867428)";4.867428;52.341758;
57;"Gewone es";589613;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"tot 6 m.";2012;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";1;"POINT(4.871054,52.358953)";"POINT(52.358953,4.871054)";4.871054;52.358953;
58;"Zomereik (cultuurvariëteit)";589612;"Quercus robur `Irtha`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";3;"POINT(4.864977,52.34514)";"POINT(52.34514,4.864977)";4.864977;52.34514;
59;"Italiaanse populier";589611;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2009;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";3;"POINT(4.866255,52.346665)";"POINT(52.346665,4.866255)";4.866255;52.346665;
60;"Gewone es";589610;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.875209,52.343949)";"POINT(52.343949,4.875209)";4.875209;52.343949;
61;"Noorse esdoorn (cultuurvariëteit)";589609;"Acer platanoides `Columnare`";"Boom niet vrij uitgroeiend";"tot 6 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";1;"POINT(4.870999,52.341559)";"POINT(52.341559,4.870999)";4.870999;52.341559;
62;"Valse acacia (cultuurvariëteit)";589607;"Robinia pseudoacacia `Frisia`";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";1;"POINT(4.902802,52.350238)";"POINT(52.350238,4.902802)";4.902802;52.350238;
63;"Zilveresdoorn (cultuurvariëteit)";589606;"Acer saccharinum `Pyramidale`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";5;"POINT(4.889473,52.338841)";"POINT(52.338841,4.889473)";4.889473;52.338841;
64;"Valse acacia (cultuurvariëteit)";589605;"Robinia pseudoacacia `Frisia`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2007;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";2;"POINT(4.90235,52.351473)";"POINT(52.351473,4.90235)";4.90235;52.351473;
65;"Canadese populier";589604;"Populus canadensis";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";5;"POINT(4.895197,52.333736)";"POINT(52.333736,4.895197)";4.895197;52.333736;
66;"Iep (cultuurvariëteit)";589602;"Ulmus `Columella`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1995;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.901751,52.3379)";"POINT(52.3379,4.901751)";4.901751;52.3379;
67;"Vogelkers";589601;"Prunus padus";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1983;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";3;"POINT(4.861958,52.325009)";"POINT(52.325009,4.861958)";4.861958;52.325009;
68;"Rode meidoorn (cultuurvariëteit)";589599;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Zuid";"Crataegus";"Crataegus";"K";1;"POINT(4.880051,52.355213)";"POINT(52.355213,4.880051)";4.880051;52.355213;
69;"Rode meidoorn (cultuurvariëteit)";589598;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";2007;"Gemeente Amsterdam";"Stadsdeel Zuid";"Crataegus";"Crataegus";"K";1;"POINT(4.880235,52.355258)";"POINT(52.355258,4.880235)";4.880235;52.355258;
70;"Monumentaaliep";589597;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1999;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";4;"POINT(4.88157,52.354409)";"POINT(52.354409,4.88157)";4.88157;52.354409;
71;"Monumentaaliep";589596;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";2;"POINT(4.883591,52.354842)";"POINT(52.354842,4.883591)";4.883591;52.354842;
72;"Zilveresdoorn (cultuurvariëteit)";589595;"Acer saccharinum `Pyramidale`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";4;"POINT(4.888353,52.339216)";"POINT(52.339216,4.888353)";4.888353;52.339216;
73;"Zilveresdoorn (cultuurvariëteit)";589594;"Acer saccharinum `Pyramidale`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";4;"POINT(4.888187,52.339263)";"POINT(52.339263,4.888187)";4.888187;52.339263;
74;"Zilveresdoorn (cultuurvariëteit)";589593;"Acer saccharinum `Pyramidale`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";4;"POINT(4.888027,52.339308)";"POINT(52.339308,4.888027)";4.888027;52.339308;
75;"Zilveresdoorn (cultuurvariëteit)";589592;"Acer saccharinum `Pyramidale`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";4;"POINT(4.887865,52.339345)";"POINT(52.339345,4.887865)";4.887865;52.339345;
76;"Gewone plataan";589794;"Platanus hispanica";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1993;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";3;"POINT(4.883543,52.340525)";"POINT(52.340525,4.883543)";4.883543;52.340525;
77;"Gewone esdoorn (cultuurvariëteit)";589793;"Acer pseudoplatanus `Negenia`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.904165,52.34475)";"POINT(52.34475,4.904165)";4.904165;52.34475;
78;"Gewone esdoorn (cultuurvariëteit)";589792;"Acer pseudoplatanus `Rotterdam`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2006;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.903966,52.34471)";"POINT(52.34471,4.903966)";4.903966;52.34471;
79;"Gewone esdoorn (cultuurvariëteit)";589791;"Acer pseudoplatanus `Negenia`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2002;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.903782,52.344665)";"POINT(52.344665,4.903782)";4.903782;52.344665;
80;"Hollandse linde (cultuurvariëteit)";589790;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1989;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.912929,52.342544)";"POINT(52.342544,4.912929)";4.912929;52.342544;
81;"Bergiep";589789;"Ulmus glabra";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2001;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";3;"POINT(4.913475,52.342961)";"POINT(52.342961,4.913475)";4.913475;52.342961;
82;"Gewone haagbeuk (cultuurvariëteit)";589788;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";3;"POINT(4.911236,52.344871)";"POINT(52.344871,4.911236)";4.911236;52.344871;
83;"Zilverlinde (cultuurvariëteit)";589787;"Tilia tomentosa `Brabant`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2003;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.911132,52.343984)";"POINT(52.343984,4.911132)";4.911132;52.343984;
84;"Iep (cultuurvariëteit)";589786;"Ulmus `Columella`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2004;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";4;"POINT(4.888682,52.346524)";"POINT(52.346524,4.888682)";4.888682;52.346524;
85;"Zweedse meelbes";589785;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Sorbus";"K";1;"POINT(4.888289,52.347741)";"POINT(52.347741,4.888289)";4.888289;52.347741;
86;"Hollandse iep";589782;"Ulmus hollandica";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1991;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";3;"POINT(4.875432,52.327361)";"POINT(52.327361,4.875432)";4.875432;52.327361;
87;"Hollandse linde (cultuurvariëteit)";589781;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1995;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";2;"POINT(4.903176,52.346685)";"POINT(52.346685,4.903176)";4.903176;52.346685;
88;"Zomerlinde";589780;"Tilia platyphyllos";"Boom niet vrij uitgroeiend";"6 tot 12 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.907044,52.34571)";"POINT(52.34571,4.907044)";4.907044;52.34571;
89;"Valse acacia (cultuurvariëteit)";589779;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";2007;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";5;"POINT(4.899122,52.344851)";"POINT(52.344851,4.899122)";4.899122;52.344851;
90;"Valse Christusdoorn (cultuurvariëteit)";589778;"Gleditsia triacanthos `Skyline`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";2003;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";5;"POINT(4.908387,52.344379)";"POINT(52.344379,4.908387)";4.908387;52.344379;
91;"Valse Christusdoorn (cultuurvariëteit)";589777;"Gleditsia triacanthos `Skyline`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2003;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";4;"POINT(4.908208,52.344502)";"POINT(52.344502,4.908208)";4.908208;52.344502;
92;"Valse Christusdoorn (cultuurvariëteit)";589776;"Gleditsia triacanthos `Skyline`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";2003;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";5;"POINT(4.908332,52.34452)";"POINT(52.34452,4.908332)";4.908332;52.34452;
93;"Monumentaaliep";589775;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";1998;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";3;"POINT(4.891931,52.344733)";"POINT(52.344733,4.891931)";4.891931;52.344733;
94;"Iep (cultuurvariëteit)";589774;"Ulmus `Columella`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2004;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";3;"POINT(4.857037,52.332639)";"POINT(52.332639,4.857037)";4.857037;52.332639;
95;"Valse acacia (cultuurvariëteit)";589773;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2001;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";3;"POINT(4.902375,52.348136)";"POINT(52.348136,4.902375)";4.902375;52.348136;
96;"Gewone es (cultuurvariëteit)";589770;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1948;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";4;"POINT(4.886208,52.322343)";"POINT(52.322343,4.886208)";4.886208;52.322343;
97;"Ruwe berk";589769;"Betula pendula";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Betula";"Betula";"K";2;"POINT(4.890582,52.322338)";"POINT(52.322338,4.890582)";4.890582;52.322338;
98;"Dubbelbloemige paardenkastanje";589768;"Aesculus hippocastanum `Baumannii`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1948;"Gemeente Amsterdam";"Stadsdeel Zuid";"Aesculus";"Aesculus";"K";5;"POINT(4.908584,52.342864)";"POINT(52.342864,4.908584)";4.908584;52.342864;
99;"Zilverlinde (cultuurvariëteit)";589767;"Tilia tomentosa `Brabant`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1959;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.907975,52.340969)";"POINT(52.340969,4.907975)";4.907975;52.340969;
100;"Hollandse linde (cultuurvariëteit)";589766;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.908572,52.340668)";"POINT(52.340668,4.908572)";4.908572;52.340668;
101;"Hollandse linde (cultuurvariëteit)";589765;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.908795,52.3407)";"POINT(52.3407,4.908795)";4.908795;52.3407;
102;"Hollandse linde (cultuurvariëteit)";589764;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1962;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.908223,52.340694)";"POINT(52.340694,4.908223)";4.908223;52.340694;
103;"Hollandse linde (cultuurvariëteit)";589763;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1962;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.90836,52.340632)";"POINT(52.340632,4.90836)";4.90836;52.340632;
104;"Valse Christusdoorn (cultuurvariëteit)";589762;"Gleditsia triacanthos `Skyline`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2003;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";3;"POINT(4.908576,52.343536)";"POINT(52.343536,4.908576)";4.908576;52.343536;
105;"Valse Christusdoorn (cultuurvariëteit)";589761;"Gleditsia triacanthos `Skyline`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2003;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";3;"POINT(4.908689,52.343555)";"POINT(52.343555,4.908689)";4.908689;52.343555;
106;"Valse Christusdoorn (cultuurvariëteit)";589760;"Gleditsia triacanthos `Skyline`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2003;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";3;"POINT(4.90847,52.344147)";"POINT(52.344147,4.90847)";4.90847;52.344147;
107;"Valse Christusdoorn (cultuurvariëteit)";589759;"Gleditsia triacanthos `Skyline`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2003;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";3;"POINT(4.908509,52.344028)";"POINT(52.344028,4.908509)";4.908509;52.344028;
108;"Watercipres";589758;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Metasequoia";"K";5;"POINT(4.871648,52.332119)";"POINT(52.332119,4.871648)";4.871648;52.332119;
109;"Hollandse iep (cultuurvariëteit)";589757;"Ulmus hollandica `Christine Buisman`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1998;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";3;"POINT(4.896613,52.328191)";"POINT(52.328191,4.896613)";4.896613;52.328191;
110;"Veldesdoorn (cultuurvariëteit)";589756;"Acer campestre `Elsrijk`";"Boom niet vrij uitgroeiend";"tot 6 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";1;"POINT(4.861433,52.323631)";"POINT(52.323631,4.861433)";4.861433;52.323631;
111;"Amerikaanse linde";589755;"Tilia americana";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.903454,52.347444)";"POINT(52.347444,4.903454)";4.903454;52.347444;
112;"Zilverlinde (cultuurvariëteit)";589752;"Tilia tomentosa `Brabant`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2005;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.912036,52.343858)";"POINT(52.343858,4.912036)";4.912036;52.343858;
113;"Zilverlinde (cultuurvariëteit)";589751;"Tilia tomentosa `Brabant`";"Boom niet vrij uitgroeiend";"6 tot 12 m.";2003;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.909482,52.344233)";"POINT(52.344233,4.909482)";4.909482;52.344233;
114;"Gewone haagbeuk (cultuurvariëteit)";589750;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";2;"POINT(4.865086,52.326105)";"POINT(52.326105,4.865086)";4.865086;52.326105;
115;"Gewone haagbeuk (cultuurvariëteit)";589749;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";2;"POINT(4.864218,52.326104)";"POINT(52.326104,4.864218)";4.864218;52.326104;
116;"Gewone haagbeuk (cultuurvariëteit)";589748;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";2;"POINT(4.864009,52.326104)";"POINT(52.326104,4.864009)";4.864009;52.326104;
117;"Gewone haagbeuk (cultuurvariëteit)";589747;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";2;"POINT(4.86381,52.326103)";"POINT(52.326103,4.86381)";4.86381;52.326103;
118;"Watercipres";589746;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Metasequoia";"K";4;"POINT(4.8701,52.332025)";"POINT(52.332025,4.8701)";4.8701;52.332025;
119;"Watercipres";589745;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Metasequoia";"K";4;"POINT(4.869984,52.332135)";"POINT(52.332135,4.869984)";4.869984;52.332135;
120;"Meelbes (cultuurvariëteit)";589743;"Sorbus aria `Magnifica`";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Sorbus";"K";1;"POINT(4.871479,52.325582)";"POINT(52.325582,4.871479)";4.871479;52.325582;
121;"Zweedse meelbes";589742;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1998;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Sorbus";"K";1;"POINT(4.871051,52.325574)";"POINT(52.325574,4.871051)";4.871051;52.325574;
122;"Meelbes (cultuurvariëteit)";589741;"Sorbus aria `Magnifica`";"Boom niet vrij uitgroeiend";"tot 6 m.";2004;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Sorbus";"K";1;"POINT(4.870869,52.32557)";"POINT(52.32557,4.870869)";4.870869;52.32557;
123;"Hollandse linde (cultuurvariëteit)";589739;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2005;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.870732,52.325065)";"POINT(52.325065,4.870732)";4.870732;52.325065;
124;"Veldesdoorn (cultuurvariëteit)";589738;"Acer campestre `Elsrijk`";"Boom niet vrij uitgroeiend";"tot 6 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";1;"POINT(4.867891,52.323656)";"POINT(52.323656,4.867891)";4.867891;52.323656;
125;"Gewone es (cultuurvariëteit)";589737;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1948;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";3;"POINT(4.886621,52.32235)";"POINT(52.32235,4.886621)";4.886621;52.32235;
126;"Hartbladige els";589736;"Alnus cordata";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";3;"POINT(4.87997,52.327188)";"POINT(52.327188,4.87997)";4.87997;52.327188;
127;"Hartbladige els";589735;"Alnus cordata";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";3;"POINT(4.880134,52.327191)";"POINT(52.327191,4.880134)";4.880134;52.327191;
128;"Gewone es (cultuurvariëteit)";589734;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1998;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";2;"POINT(4.885003,52.322268)";"POINT(52.322268,4.885003)";4.885003;52.322268;
129;"Hollandse linde (cultuurvariëteit)";589733;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.909296,52.340782)";"POINT(52.340782,4.909296)";4.909296;52.340782;
130;"Hollandse linde (cultuurvariëteit)";589732;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.908978,52.340727)";"POINT(52.340727,4.908978)";4.908978;52.340727;
131;"Scharlaken eik";589731;"Quercus coccinea";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1966;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";3;"POINT(4.907032,52.342931)";"POINT(52.342931,4.907032)";4.907032;52.342931;
132;"Hollandse linde (cultuurvariëteit)";589730;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.902242,52.340664)";"POINT(52.340664,4.902242)";4.902242;52.340664;
133;"Hollandse linde (cultuurvariëteit)";589729;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"12 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.902044,52.340675)";"POINT(52.340675,4.902044)";4.902044;52.340675;
134;"Treurwilg";589728;"Salix sepulcralis `Chrysocoma`";"Gekandelaberde boom";"12 tot 15 m.";1974;"Gemeente Amsterdam";"Stadsdeel Zuid";"Salix";"Salix";"K";4;"POINT(4.912773,52.340563)";"POINT(52.340563,4.912773)";4.912773;52.340563;
135;"Gewone esdoorn";589727;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1983;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.912931,52.340703)";"POINT(52.340703,4.912931)";4.912931;52.340703;
136;"Hollandse linde (cultuurvariëteit)";589726;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.91224,52.341816)";"POINT(52.341816,4.91224)";4.91224;52.341816;
137;"Schietwilg";589725;"Salix alba";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1948;"Gemeente Amsterdam";"Stadsdeel Zuid";"Salix";"Salix";"K";3;"POINT(4.885915,52.322255)";"POINT(52.322255,4.885915)";4.885915;52.322255;
138;"Veldesdoorn (cultuurvariëteit)";589724;"Acer campestre `Elsrijk`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2007;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";3;"POINT(4.883313,52.324362)";"POINT(52.324362,4.883313)";4.883313;52.324362;
